age,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
44,3,3,6,1,2,1,2,7,6,1,0
35,10,1,6,1,2,1,1,7,6,1,0
28,2,2,2,1,1,1,2,7,6,1,0
39,2,2,2,1,2,1,2,7,6,1,0
31,8,2,6,1,2,1,2,7,6,1,0
44,0,1,0,1,2,1,2,7,6,1,0
35,10,1,6,1,2,1,1,7,6,1,0
39,6,1,2,1,1,1,2,7,6,1,0
42,6,1,5,0,2,1,2,7,6,1,0
39,3,2,0,1,1,1,2,7,6,1,0
40,3,1,2,1,1,1,2,7,6,1,0
27,10,1,6,1,2,1,1,7,6,1,0
50,9,1,5,1,1,1,2,7,6,1,0
58,0,1,2,0,1,1,2,7,6,1,0
22,9,2,2,1,2,1,2,7,6,1,1
48,3,3,6,1,2,1,2,7,6,1,0
53,5,1,1,0,1,2,2,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
54,3,1,6,0,2,1,2,7,6,1,0
47,6,1,5,1,1,1,2,7,6,1,0
59,2,1,2,1,2,1,2,7,6,1,0
59,2,1,2,1,2,1,2,7,6,1,0
35,3,1,2,1,1,1,2,7,6,1,0
38,3,1,3,1,1,1,2,7,6,1,0
45,8,1,6,1,2,1,2,7,6,1,0
57,6,2,5,1,2,1,2,7,6,1,0
39,8,3,4,0,2,1,2,7,6,1,0
45,5,1,4,1,0,0,2,7,6,1,0
55,8,1,6,1,2,2,2,7,6,1,0
28,5,1,1,0,1,1,2,7,6,1,0
45,8,1,6,1,1,1,2,7,6,1,0
44,5,3,5,1,2,2,2,7,6,1,0
33,5,1,3,0,2,1,2,7,6,1,0
25,3,2,4,1,1,1,2,7,6,1,0
25,3,2,4,1,1,1,2,7,6,1,0
30,9,1,2,1,2,1,2,7,6,1,0
53,3,1,2,0,1,1,2,7,6,1,0
60,8,1,5,0,2,1,2,7,6,1,0
34,2,1,2,1,2,1,2,7,6,1,0
36,3,1,6,1,1,1,2,7,6,1,0
34,2,1,2,1,2,1,1,7,6,1,0
36,6,2,5,1,1,1,2,7,6,1,0
37,5,1,1,0,1,1,2,7,6,1,0
54,5,1,4,1,2,1,1,7,6,1,0
55,3,3,6,1,1,1,2,7,6,1,0
55,3,3,6,1,2,2,2,7,6,1,0
34,2,1,2,1,1,1,1,7,6,1,0
28,5,1,1,0,2,1,2,7,6,1,0
25,3,2,4,1,1,1,2,7,6,1,0
30,2,2,2,1,1,1,1,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
29,8,1,6,1,2,1,2,7,6,1,0
34,6,3,0,1,2,1,1,7,6,1,0
31,10,1,6,1,1,1,2,7,6,1,0
48,5,1,5,1,1,1,2,7,6,1,0
30,5,2,2,1,2,1,1,7,6,1,0
31,2,2,2,1,2,1,2,7,6,1,0
28,5,1,1,0,2,1,2,7,6,1,0
33,3,2,5,1,2,1,2,7,6,1,0
28,6,2,6,1,2,1,2,7,6,1,0
58,8,1,6,1,1,2,2,7,6,1,0
45,3,1,6,1,1,1,2,7,6,1,0
48,6,1,5,0,1,2,1,7,6,1,0
33,6,1,6,1,2,1,2,7,6,1,0
54,3,1,6,0,2,1,2,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
36,3,2,6,1,2,2,1,7,6,1,0
44,5,3,5,1,1,1,2,7,6,1,0
39,6,1,5,1,2,1,2,7,6,1,0
32,6,1,6,1,2,1,2,7,6,1,0
25,3,2,4,1,2,2,2,7,6,1,0
38,3,1,2,1,2,1,1,7,6,1,0
48,6,1,5,1,2,1,2,7,6,1,0
38,3,1,3,1,2,1,2,7,6,1,0
32,6,1,6,1,1,1,1,7,6,1,0
59,2,1,2,1,2,1,2,7,6,1,0
38,6,1,2,1,2,2,2,7,6,1,0
50,10,1,5,1,2,1,2,7,6,1,0
54,3,1,6,1,1,1,2,7,6,1,0
41,1,1,1,0,1,1,2,7,6,1,0
52,5,1,4,0,1,1,2,7,6,1,0
32,6,1,6,1,2,1,2,7,6,1,0
31,2,2,2,1,1,1,2,7,6,1,0
30,2,2,2,0,1,1,1,7,6,1,0
33,6,1,6,1,1,1,2,7,6,1,0
34,6,1,5,1,2,1,2,7,6,1,0
59,7,1,1,1,1,1,1,7,6,1,0
44,6,2,0,0,1,2,2,7,6,1,0
53,3,1,2,0,1,1,2,7,6,1,0
39,3,1,6,0,1,1,2,7,6,1,0
33,6,2,6,1,1,1,2,7,6,1,0
30,9,1,2,1,2,1,2,7,6,1,0
36,6,2,5,1,2,2,2,7,6,1,0
48,3,2,6,1,2,2,1,7,6,1,0
26,5,1,1,0,2,1,2,7,6,1,0
25,3,2,4,1,2,1,2,7,6,1,0
31,2,2,2,1,1,1,2,7,6,1,0
25,3,2,4,1,2,1,2,7,6,1,0
47,6,1,5,1,2,1,2,7,6,1,0
34,6,3,0,1,2,2,2,7,6,1,0
38,3,1,3,1,2,1,2,7,6,1,0
25,3,2,4,1,2,2,2,7,6,1,0
37,6,1,5,1,1,1,1,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
55,10,1,6,0,1,1,2,7,6,1,0
34,6,3,0,1,2,1,1,7,6,1,0
47,6,1,5,1,2,1,2,7,6,1,0
33,5,1,4,1,2,1,2,7,6,1,0
55,7,1,4,0,2,1,2,7,6,1,0
55,7,1,4,0,1,1,1,7,6,1,0
30,3,2,5,1,2,2,2,7,6,1,0
36,6,2,5,1,1,1,1,7,6,1,0
47,6,1,5,1,2,2,2,7,6,1,0
25,3,2,4,1,2,1,2,7,6,1,0
36,9,2,0,0,1,1,2,7,6,1,0
42,3,1,6,1,1,2,2,7,6,1,0
38,5,2,3,1,1,1,1,7,6,1,0
38,3,1,3,1,1,1,2,7,6,1,0
30,2,2,2,1,2,1,2,7,6,1,0
52,3,1,6,1,1,1,2,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
38,3,1,3,1,2,1,2,7,6,1,0
36,3,2,6,1,1,1,2,7,6,1,0
38,3,1,3,1,1,1,2,7,6,1,0
27,3,2,2,1,2,1,1,7,6,1,0
43,3,1,5,0,2,1,2,7,6,1,0
59,7,1,1,1,1,2,1,7,6,1,0
41,5,1,3,1,1,1,1,7,6,1,0
49,6,1,0,0,2,1,2,7,6,1,0
40,2,1,4,1,1,1,1,7,6,1,0
41,5,1,3,1,2,1,2,7,6,1,0
39,3,1,6,0,2,1,2,7,6,1,0
49,3,2,2,1,1,1,1,7,6,1,0
55,7,1,4,0,1,1,2,7,6,1,0
34,6,3,0,1,1,1,2,7,6,1,0
34,6,3,0,1,2,1,2,7,6,1,0
39,3,2,2,1,1,1,2,7,6,1,0
25,3,2,4,1,1,1,2,7,6,1,0
32,6,1,6,1,2,1,2,7,6,1,0
41,1,1,1,0,2,1,1,7,6,1,0
54,3,1,6,0,2,1,2,7,6,1,0
37,6,1,5,1,1,1,2,7,6,1,0
48,5,1,5,1,2,1,2,7,6,1,0
34,6,3,0,1,2,2,2,7,6,1,0
38,3,1,3,1,1,1,2,7,6,1,0
43,2,1,3,1,1,2,2,7,6,1,0
42,11,1,5,1,2,1,2,7,6,1,0
56,5,1,3,0,2,1,2,7,6,1,0
58,5,1,3,0,2,1,2,7,6,1,0
39,3,1,6,0,2,1,2,7,6,1,0
39,6,1,0,1,2,1,2,7,6,1,0
36,3,2,6,1,1,1,2,7,6,1,0
36,3,2,6,1,2,1,1,7,6,1,0
39,3,1,6,0,1,1,1,7,6,1,0
49,3,2,2,1,2,1,2,7,6,1,0
38,3,1,3,1,1,1,2,7,6,1,0
54,3,1,6,0,2,1,2,7,6,1,0
43,3,1,5,0,2,1,2,7,6,1,0
24,6,2,6,1,1,1,2,7,6,1,0
31,2,2,2,1,2,1,1,7,6,1,0
46,2,1,4,1,2,1,2,7,6,1,0
27,3,2,2,1,1,1,2,7,6,1,0
31,2,2,2,1,1,2,2,7,6,1,0
45,5,1,3,1,1,2,2,7,6,1,0
30,2,2,2,1,2,1,2,7,6,1,0
59,6,1,2,0,1,1,1,7,6,1,0
36,3,2,6,1,1,1,2,7,6,1,0
25,3,2,4,1,2,1,2,7,6,1,0
49,8,1,4,0,1,2,2,7,6,1,0
28,6,2,5,1,1,1,2,7,6,1,0
25,3,2,4,1,2,2,2,7,6,1,0
25,3,2,4,1,2,1,2,7,6,1,0
32,6,1,6,1,2,1,1,7,6,1,0
38,3,1,3,1,2,1,1,7,6,1,0
33,6,1,6,1,2,1,2,7,6,1,0
54,2,1,3,1,2,1,2,7,6,1,0
30,2,2,2,1,2,1,2,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
36,3,2,6,1,2,1,2,7,6,1,0
36,3,1,2,1,1,2,2,7,6,1,0
34,8,2,6,1,1,1,2,7,6,1,0
36,3,2,6,1,1,1,2,7,6,1,0
25,3,1,6,1,2,1,2,7,6,1,0
32,6,1,6,1,2,2,1,7,6,1,0
36,3,2,6,1,1,1,1,7,6,1,0
31,2,2,2,1,1,1,2,7,6,1,0
48,6,1,5,0,2,1,2,7,6,1,0
27,3,2,2,1,2,1,2,7,6,1,0
36,3,2,6,1,2,2,2,7,6,1,0
42,3,1,6,1,1,1,2,7,6,1,1
29,10,2,6,1,2,2,2,7,6,1,0
36,2,1,2,1,2,2,1,7,6,1,0
25,5,1,4,0,2,1,2,7,6,1,0
28,5,1,1,0,2,1,2,7,6,1,0
39,5,2,1,0,2,1,2,7,6,1,0
34,6,3,0,1,2,1,2,7,6,1,0
39,5,1,5,1,2,1,2,7,6,1,0
33,6,1,6,1,2,1,2,7,6,1,0
34,5,1,0,1,2,1,1,7,6,1,0
36,2,1,2,1,2,2,2,7,6,1,1
38,3,1,3,1,2,1,1,7,6,1,0
25,12,2,2,1,1,1,2,7,6,1,0
55,7,1,2,1,2,1,2,7,6,1,0
58,5,1,3,0,2,2,1,7,6,1,0
53,10,1,5,1,2,1,2,7,6,1,0
33,6,1,6,1,2,1,2,7,6,1,0
45,6,1,4,0,1,1,2,7,6,1,0
31,2,2,2,1,2,1,2,7,6,1,0
47,2,1,0,1,2,1,2,7,6,1,0
39,6,1,5,1,1,1,2,7,6,1,0
38,3,1,3,1,2,1,2,7,6,1,0
56,5,1,3,0,2,1,2,7,6,1,0
31,2,2,2,1,2,1,2,7,6,1,0
31,2,2,2,1,2,1,2,7,6,1,0
37,3,1,2,1,2,1,1,7,6,1,0
34,6,3,0,1,2,1,2,7,6,1,0
29,6,1,6,1,1,1,2,7,6,1,0
51,7,1,6,0,1,1,2,7,6,1,0
35,3,1,6,1,1,1,2,7,6,1,0
34,6,3,0,1,1,1,1,7,6,1,0
48,6,1,5,0,1,2,2,7,6,1,0
48,5,1,5,1,2,1,2,7,6,1,0
33,3,2,5,1,2,1,2,7,6,1,0
36,2,1,2,1,2,1,2,7,6,1,0
54,8,1,6,0,2,1,1,7,6,1,0
46,2,1,4,1,1,1,2,7,6,1,0
36,3,2,6,1,1,2,2,7,6,1,0
50,10,1,5,1,1,1,2,7,6,1,0
27,3,2,2,1,1,1,1,7,6,1,0
54,6,1,4,1,1,2,2,7,6,1,0
59,1,1,1,1,1,2,2,7,6,1,0
43,3,1,5,0,1,1,2,7,6,1,0
28,5,1,1,0,1,2,2,7,6,1,0
39,5,2,1,0,1,1,1,7,6,1,0
48,1,1,1,0,1,2,2,8,3,1,0
45,8,3,2,1,1,2,2,8,3,1,0
34,6,2,6,1,2,1,2,8,3,1,0
34,6,2,6,1,1,1,2,8,3,1,0
41,6,1,6,1,0,0,2,8,3,1,0
38,5,2,2,1,2,1,2,8,3,1,0
43,3,1,6,1,1,1,2,8,3,1,0
43,3,1,6,1,2,2,2,8,3,1,0
45,8,3,2,1,2,1,2,8,3,1,0
44,3,2,6,1,1,1,2,8,3,1,0
50,10,1,1,0,1,1,2,8,3,1,0
50,10,1,1,0,2,1,2,8,3,1,0
31,3,2,6,1,2,1,2,8,3,1,0
41,6,1,6,1,2,1,2,8,3,1,0
41,6,1,6,1,2,1,2,8,3,1,0
41,6,1,6,1,2,1,2,8,3,1,0
41,6,1,6,1,2,1,2,8,3,1,0
57,0,1,0,0,2,1,2,8,3,1,0
46,3,1,6,1,2,1,2,8,3,1,0
58,5,1,4,1,2,1,2,8,3,1,0
33,3,2,6,1,1,1,2,8,3,1,0
58,5,1,4,1,1,1,2,8,3,1,0
36,3,1,6,1,1,1,2,8,3,1,0
58,5,1,4,1,2,1,2,8,3,1,1
48,5,1,6,1,1,1,2,8,3,1,0
49,2,1,2,1,1,1,2,8,3,1,0
30,3,1,6,1,1,1,2,8,3,1,0
30,3,1,6,1,1,1,2,8,3,1,0
48,5,1,4,1,1,2,2,8,3,1,0
53,8,1,6,1,2,1,2,8,3,1,0
56,3,1,3,1,2,1,2,8,3,1,0
53,2,1,4,0,1,1,2,8,3,1,0
53,2,1,4,0,2,1,2,8,3,1,0
53,5,1,1,0,2,1,2,8,3,1,0
37,12,1,5,1,1,1,2,8,3,1,0
56,5,1,4,1,0,0,2,8,3,1,0
47,2,1,2,1,1,1,2,8,3,1,0
51,6,1,5,1,1,1,2,8,3,1,0
55,5,1,1,1,2,1,1,8,3,1,0
55,5,1,1,1,2,1,2,8,3,1,0
42,6,3,5,1,2,1,2,8,3,1,0
58,7,1,5,1,2,1,2,8,3,1,0
42,6,3,5,1,2,1,2,8,3,1,0
56,7,1,6,1,2,1,2,8,3,1,0
46,6,1,6,0,1,1,2,8,3,1,0
49,6,1,5,0,2,2,2,8,3,1,0
33,3,3,6,1,2,1,2,8,3,1,0
53,2,1,4,0,2,1,2,8,3,1,0
46,1,1,2,1,2,1,2,8,3,1,0
46,1,1,2,1,2,1,1,8,3,1,0
35,3,2,6,1,1,1,2,8,3,1,0
60,7,1,6,0,1,1,2,8,3,1,0
60,7,1,6,0,2,1,2,8,3,1,0
30,3,2,6,1,2,1,2,8,3,1,0
35,6,3,6,1,2,2,2,8,3,1,0
57,3,1,2,0,2,1,2,8,3,1,0
39,1,1,1,1,2,1,2,8,3,1,0
47,11,1,6,1,2,2,2,8,3,1,0
33,3,3,6,1,1,2,2,8,3,1,0
35,8,1,6,0,2,1,2,8,3,1,0
38,6,1,5,1,1,1,2,8,3,1,0
32,3,2,6,1,1,1,2,8,3,1,0
49,6,1,5,1,1,1,2,8,3,1,0
31,3,1,6,1,2,1,2,8,3,1,0
30,6,2,2,1,1,1,2,8,3,1,0
31,6,1,5,0,1,1,2,8,3,1,0
39,6,2,5,0,1,1,2,8,3,1,0
48,0,1,4,1,1,1,2,8,3,1,0
44,2,1,5,1,1,2,2,8,3,1,0
44,2,1,5,1,1,1,2,8,3,1,0
34,6,2,5,1,2,2,1,8,3,1,0
34,6,2,5,1,2,1,2,8,3,1,0
60,7,1,3,1,1,1,2,8,3,1,0
36,3,1,5,1,1,1,2,8,3,1,0
41,0,1,0,1,2,1,2,8,3,1,0
33,6,3,5,1,1,2,2,8,3,1,0
57,7,1,1,1,2,1,1,8,3,1,0
33,6,3,5,1,2,1,2,8,3,1,0
33,6,3,5,1,2,2,2,8,3,1,0
45,5,1,3,0,1,1,2,8,3,1,0
49,5,1,1,0,2,1,2,8,3,1,0
50,3,1,2,1,1,1,2,8,3,1,0
57,7,1,1,1,1,1,2,8,3,1,0
46,5,1,4,1,1,1,2,8,3,1,0
46,6,2,5,0,1,1,2,8,3,1,0
47,6,1,5,1,2,1,2,8,3,1,0
57,3,1,2,0,2,1,2,8,3,1,0
35,6,2,5,1,1,2,2,8,3,1,0
34,3,2,6,1,2,1,2,8,3,1,0
45,6,1,6,0,2,1,2,8,3,1,0
33,12,3,5,1,1,1,2,8,3,1,1
35,6,2,5,1,2,1,2,8,3,1,0
35,6,2,5,1,1,1,2,8,3,1,0
41,0,1,0,1,2,1,2,8,3,1,0
50,0,1,0,0,2,1,2,8,3,1,0
52,5,1,4,1,2,1,2,8,3,1,0
46,5,1,2,1,1,1,2,8,3,1,0
48,5,1,1,0,2,1,2,8,3,1,0
46,5,1,4,1,1,1,2,8,3,1,0
46,5,1,4,1,1,1,2,8,3,1,0
37,6,2,5,1,2,1,2,8,3,1,0
41,6,1,5,1,1,1,2,8,3,1,0
41,0,1,0,1,2,2,2,8,3,1,0
37,8,1,6,0,1,1,2,8,3,1,0
37,8,1,6,0,1,1,2,8,3,1,0
41,6,1,6,1,2,2,2,8,3,1,0
54,6,3,2,1,1,1,2,8,3,1,0
57,3,1,2,1,2,1,2,8,3,1,0
57,3,1,2,1,2,1,2,8,3,1,0
39,6,2,6,1,2,1,2,8,3,1,0
29,6,2,5,1,1,1,2,8,3,1,0
39,1,1,1,1,1,2,2,8,3,1,0
36,6,3,5,1,2,1,2,8,3,1,0
49,3,1,2,1,1,1,2,8,3,1,0
41,0,1,0,1,1,1,2,8,3,1,0
44,2,1,5,1,1,1,2,8,3,1,0
53,5,1,0,1,1,1,2,8,3,1,0
56,3,1,6,1,2,1,2,8,3,1,0
34,3,2,6,1,2,1,2,8,3,1,0
39,3,1,6,1,1,1,2,8,3,1,0
35,8,2,6,1,2,1,2,8,3,1,0
50,5,1,4,1,2,1,2,8,3,1,0
54,5,1,0,1,1,1,2,8,3,1,0
44,5,1,4,1,1,1,2,8,3,1,0
41,6,3,5,1,2,1,2,8,3,1,0
50,5,1,4,0,2,1,2,8,3,1,0
58,1,1,1,0,2,1,2,8,3,1,0
44,5,1,4,1,2,1,2,8,3,1,0
58,7,1,5,0,1,1,2,8,3,1,0
49,3,3,5,1,2,2,2,8,3,1,0
57,3,1,2,1,1,1,2,8,3,1,0
30,0,1,6,1,2,1,2,8,3,1,0
44,3,3,2,1,2,1,2,8,3,1,0
30,0,1,6,1,2,1,2,8,3,1,0
33,6,3,5,1,2,1,2,8,3,1,0
45,6,3,2,1,2,2,2,8,3,1,0
32,6,1,6,1,2,1,2,8,3,1,0
32,6,1,6,1,2,1,2,8,3,1,0
58,5,1,4,1,2,1,2,8,3,1,0
47,2,1,2,1,2,1,2,8,3,1,0
37,8,1,6,0,1,1,2,8,3,1,0
45,6,1,2,1,2,1,2,8,3,1,0
54,6,1,5,0,1,2,2,8,3,1,0
50,3,1,2,1,1,1,2,8,3,1,0
50,5,1,1,0,2,1,2,8,3,1,0
60,7,1,6,0,2,1,2,8,3,1,0
60,7,1,6,0,2,2,2,8,3,1,0
40,6,1,5,0,2,1,2,8,3,1,0
59,7,1,2,1,2,1,2,8,3,1,0
35,3,1,6,1,1,1,2,8,3,1,0
34,3,2,6,1,1,2,2,8,3,1,0
33,6,3,5,1,1,1,2,8,3,1,0
54,6,1,5,0,2,1,2,8,3,1,0
48,5,1,4,1,2,1,2,8,3,1,0
48,1,1,1,0,2,1,2,8,3,1,0
30,3,2,6,1,2,1,2,8,3,1,0
30,3,1,6,1,1,2,2,8,3,1,0
41,6,1,6,1,2,1,2,8,3,1,0
44,2,1,5,1,1,1,2,8,3,1,0
58,7,1,5,0,2,1,2,8,3,1,0
60,7,1,6,0,1,1,2,8,3,1,0
48,1,1,1,0,2,1,2,8,3,1,0
59,7,1,1,1,1,1,2,8,3,1,0
45,9,1,6,1,2,1,2,8,3,1,0
54,6,1,6,1,2,1,1,8,3,1,1
34,3,2,6,1,1,1,2,8,3,1,0
30,0,1,6,1,2,1,2,8,3,1,0
52,8,1,6,1,1,1,2,8,3,1,1
40,11,1,6,1,2,1,2,8,3,1,0
45,2,1,2,0,2,1,2,8,3,1,0
50,6,3,6,0,1,1,2,8,3,1,0
47,6,1,5,1,1,1,2,8,3,1,0
32,6,1,5,1,2,1,2,8,4,1,0
30,6,1,6,1,2,1,2,8,4,1,0
38,5,2,2,1,1,1,2,8,4,1,0
50,3,1,4,1,1,1,2,8,4,1,0
30,6,2,2,1,2,1,2,8,4,1,0
56,7,1,6,1,2,1,2,8,4,1,0
47,11,1,6,1,1,1,2,8,4,1,1
47,11,1,6,1,2,1,2,8,4,1,1
52,6,3,5,1,2,1,2,8,4,1,0
50,3,1,2,1,1,2,2,8,4,1,0
53,5,1,1,1,1,1,2,8,4,1,0
43,3,2,6,1,2,1,2,8,4,1,1
57,7,1,3,1,1,1,2,8,4,1,0
35,0,1,4,1,1,1,2,8,4,1,0
49,2,1,2,1,1,1,2,8,4,1,0
58,3,1,2,1,2,2,2,8,4,1,0
58,3,1,2,1,2,1,2,8,4,1,1
52,3,1,0,1,2,1,2,8,4,1,1
38,6,2,5,1,2,1,2,8,4,1,0
52,6,3,6,1,1,1,2,8,4,1,0
52,6,3,6,1,1,2,2,8,4,1,0
52,3,1,0,1,1,1,2,8,4,1,0
35,3,1,6,1,2,1,2,8,4,1,0
52,3,1,0,1,1,1,2,8,4,1,0
52,6,3,6,1,1,2,2,8,4,1,1
47,3,1,2,1,2,1,2,8,4,1,0
48,6,3,5,1,1,1,2,8,4,1,0
53,5,1,4,1,2,1,2,8,4,1,0
48,6,3,5,1,1,1,2,8,4,1,0
52,6,3,5,1,1,1,2,8,4,1,0
47,2,1,2,1,2,1,2,8,4,1,1
41,6,1,5,1,1,1,2,8,4,1,0
29,3,2,6,1,2,1,2,8,4,1,0
45,1,1,1,0,2,1,2,8,4,1,0
45,1,1,1,0,1,1,2,8,4,1,0
45,1,1,1,0,1,1,2,8,4,1,0
35,3,2,6,1,2,1,2,8,4,1,0
49,6,1,5,0,1,1,2,8,4,1,0
48,5,1,4,1,2,1,2,8,4,1,0
29,3,2,6,1,1,1,2,8,4,1,0
58,5,1,4,1,1,1,2,8,4,1,0
37,3,1,6,1,2,1,2,8,4,1,0
42,3,1,6,1,2,1,2,8,4,1,0
51,3,1,6,0,2,1,2,8,4,1,0
48,8,1,2,0,1,1,2,8,4,1,0
39,6,3,5,1,2,1,2,8,4,1,1
57,7,1,5,0,2,1,2,8,4,1,0
42,6,1,2,1,2,1,2,8,4,1,0
44,6,2,5,1,2,1,2,8,4,1,0
42,6,1,2,1,2,1,2,8,4,1,0
42,6,1,5,1,2,1,2,8,4,1,1
39,3,1,6,1,2,2,2,8,4,1,0
37,3,1,6,1,2,1,2,8,4,1,0
47,8,1,6,1,1,1,2,8,4,1,0
47,8,1,6,1,1,1,2,8,4,1,0
41,6,1,6,1,2,2,2,8,4,1,0
34,3,1,6,0,2,1,2,8,4,1,0
34,3,1,6,0,1,1,2,8,4,1,0
34,3,1,6,0,2,1,2,8,4,1,0
51,6,3,2,0,1,1,2,8,4,1,0
41,6,2,5,1,2,1,2,8,4,1,0
41,6,2,5,1,1,1,2,8,4,1,0
40,6,1,5,1,2,1,2,8,4,1,0
43,8,1,6,0,2,1,2,8,4,1,0
40,6,1,5,1,2,1,2,8,4,1,0
40,6,1,5,1,1,1,2,8,4,1,0
53,5,1,1,0,2,1,1,8,4,1,1
58,2,1,0,0,2,1,2,8,4,1,0
45,5,1,1,1,2,1,2,8,4,1,0
45,5,1,1,1,2,1,2,8,4,1,0
53,6,1,5,1,2,1,2,8,4,1,0
49,3,1,6,1,2,1,2,8,4,1,0
52,6,1,5,1,1,1,2,8,4,1,0
45,6,1,5,0,1,1,2,8,4,1,0
59,7,1,6,1,2,1,2,8,4,1,0
34,3,2,6,1,2,1,2,8,4,1,0
45,6,1,5,0,2,1,2,8,4,1,0
48,5,1,4,0,1,1,2,8,4,1,0
48,5,1,4,0,2,1,2,8,4,1,0
46,10,1,4,0,2,1,2,8,4,1,0
55,3,1,5,1,2,2,2,8,4,1,0
46,6,1,5,1,1,1,2,8,4,1,0
30,6,1,5,1,2,1,2,8,4,1,0
48,3,1,6,0,2,1,2,8,4,1,0
52,2,3,3,1,2,1,2,8,4,1,0
53,6,1,2,1,2,1,2,8,4,1,0
53,6,1,2,1,2,1,2,8,4,1,0
53,5,1,1,1,1,1,2,8,4,1,0
33,3,1,6,1,2,2,2,8,4,1,0
34,6,3,5,1,2,1,2,8,4,1,0
40,6,1,5,1,1,1,2,8,4,1,0
44,3,1,1,0,2,2,2,8,4,1,0
53,5,1,4,1,2,1,2,8,4,1,0
44,3,1,1,0,2,1,2,8,4,1,0
30,0,1,6,1,2,1,2,8,4,1,0
35,0,1,4,1,2,1,2,8,4,1,0
59,3,1,6,1,2,1,2,8,4,1,0
34,6,3,5,1,2,1,2,8,4,1,0
32,3,2,2,1,2,1,2,8,4,1,0
56,3,1,2,0,2,1,2,8,4,1,0
41,1,1,3,1,1,1,2,8,4,1,0
32,6,2,6,1,1,1,2,8,4,1,0
32,6,2,6,1,2,1,2,8,4,1,0
44,5,1,1,1,2,1,2,8,4,1,1
44,6,1,6,1,2,1,2,8,4,1,0
49,3,3,6,1,1,1,2,8,4,1,0
44,5,1,3,1,1,1,2,8,4,1,0
33,6,1,6,1,2,1,2,8,4,1,0
49,3,1,6,0,2,1,2,8,4,1,0
33,3,1,6,1,1,2,2,8,4,1,0
32,6,1,6,1,2,1,2,8,4,1,0
52,2,3,3,1,2,1,2,8,4,1,0
31,6,2,5,1,2,1,2,8,4,1,0
50,5,1,1,0,2,1,2,8,4,1,0
31,6,2,5,1,2,1,2,8,4,1,1
45,6,1,5,0,1,1,2,8,4,1,0
43,6,2,5,1,1,1,2,8,4,1,0
49,2,1,2,0,1,1,2,8,4,1,0
35,3,2,6,1,1,1,2,8,4,1,0
52,6,1,5,0,2,1,2,8,4,1,0
49,2,1,2,1,2,1,2,8,4,1,0
43,3,1,6,1,2,1,2,8,4,1,1
42,6,3,6,1,2,1,2,8,4,1,0
49,3,1,6,1,1,2,2,8,4,1,0
38,3,3,6,1,2,1,2,8,4,1,0
42,3,1,6,1,1,1,2,8,4,1,0
46,3,1,6,0,1,1,2,8,4,1,0
41,3,1,6,1,1,1,2,8,4,1,1
41,6,1,6,1,2,1,2,8,4,1,0
37,3,1,6,1,1,1,2,8,4,1,0
33,0,1,0,0,2,1,2,8,4,1,0
36,3,3,6,1,2,1,2,8,4,1,0
46,5,1,4,1,2,2,2,8,4,1,0
37,8,1,6,1,1,1,2,8,4,1,0
37,8,1,6,1,2,1,2,8,4,1,0
53,5,1,1,0,2,1,2,8,4,1,0
42,3,1,6,1,2,1,2,8,4,1,1
37,3,2,5,1,1,1,2,8,4,1,0
46,6,1,5,1,1,2,2,8,4,1,0
58,6,1,5,0,1,1,2,8,4,1,0
35,6,2,5,1,2,1,2,8,4,1,0
32,1,1,5,1,2,2,2,8,4,1,0
39,9,3,6,0,1,1,2,8,4,1,0
40,6,1,5,1,1,1,2,8,4,1,0
32,9,1,6,1,2,1,2,8,4,1,0
45,3,1,6,0,1,1,2,8,4,1,0
57,1,1,0,1,1,1,2,8,4,1,0
42,3,1,6,1,1,1,2,8,4,1,0
52,3,1,2,1,1,1,2,8,4,1,0
44,6,3,6,0,1,1,2,8,4,1,0
49,5,1,2,1,1,1,2,8,4,1,0
36,10,1,4,1,1,1,2,8,4,1,0
51,5,1,1,1,1,1,2,8,4,1,0
49,2,1,2,1,1,1,2,8,4,1,0
49,2,1,2,1,1,1,2,8,4,1,0
49,2,1,2,1,2,1,2,8,4,1,0
50,10,1,1,0,1,1,1,8,4,1,0
35,6,3,5,1,1,1,2,8,4,1,0
43,3,1,6,0,2,1,2,8,4,1,1
54,6,3,6,1,1,1,2,8,4,1,0
40,3,1,6,1,1,1,2,8,4,1,1
30,3,2,6,1,1,1,2,8,4,1,0
40,3,1,6,1,1,2,2,8,4,1,0
45,6,1,5,0,2,2,2,8,4,1,0
35,3,1,6,1,2,1,2,8,4,1,0
52,6,1,5,1,2,1,2,8,4,1,0
38,6,1,2,1,1,1,2,8,4,1,0
43,11,1,5,1,1,1,2,8,4,1,0
35,6,1,2,1,1,1,2,8,4,1,0
41,0,1,0,1,2,1,2,8,4,1,0
30,3,1,6,1,1,2,2,8,4,1,0
35,3,1,6,1,2,1,2,8,4,1,0
37,3,3,6,1,2,2,2,8,4,1,0
35,6,2,5,1,1,1,2,8,4,1,0
45,5,1,0,0,1,1,2,8,4,1,0
